tema,indicador_id,indicador,ano,cenario_id,cenario,faixa_id,faixa,faixa_cor,local_id,local_nome,valor
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3658,Brejo Santo/CE,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4986,Caetité/BA,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4236,Calçado/PE,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3668,Cascavel/CE,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3480,Elesbão Veloso/PI,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4700,Itatim/BA,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4768,Paratinga/BA,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4794,Ribeira do Amparo/BA,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,741,Ribeirão do Largo/BA,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3782,Russas/CE,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1414,Salinas/MG,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3582,Santana do Piauí/PI,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3596,São João da Varjota/PI,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1487,São João do Paraíso/MG,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3967,Tenente Laurentino Cruz/RN,0.13
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4565,Abaré/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3982,Alagoa Nova/PB,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,803,Arinos/MG,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4603,Boquira/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3835,Campo Redondo/RN,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1003,Divisópolis/MG,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4656,Elísio Medrado/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4418,Girau do Ponciano/AL,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4671,Ibicoara/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4680,Igaporã/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4687,Irajuba/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1118,Itacarambi/MG,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3717,Itarema/CE,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4998,Jaborandi/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,5009,Juvenília/MG,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4723,Lapão/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4739,Miguel Calmon/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4803,Santa Bárbara/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4167,São José de Piranhas/PB,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4844,Tanque Novo/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4856,Uibaí/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4867,Wanderley/BA,0.12
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4214,Araripina/PE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3653,Barroquinha/CE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4601,Boninal/BA,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4602,Bonito/BA,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3842,Coronel Ezequiel/RN,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4645,Coronel João Sá/BA,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3484,Flores do Piauí/PI,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4268,Garanhuns/PE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3860,Grossos/RN,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4714,Juazeiro/BA,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3880,Lagoa d'Anta/RN,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,724,Maetinga/BA,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4440,Mata Grande/AL,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4533,Nossa Senhora das Dores/SE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4447,Olho d'Água das Flores/AL,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4317,Palmeirina/PE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4770,Paulo Afonso/BA,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4329,Pombos/PE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1421,Santa Cruz de Salinas/MG,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3578,Santa Cruz do Piauí/PI,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3584,Santo Antônio de Lisboa/PI,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3788,São Benedito/CE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3601,São José do Piauí/PI,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4847,Tapiramutá/BA,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4374,Toritama/PE,0.11
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3834,Caicó/RN,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4499,Canindé de São Francisco/SE,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,895,Caraí/MG,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4647,Cotegipe/BA,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3691,Granja/CE,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4065,Ibiara/PB,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3498,Inhuma/PI,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1154,Japonvar/MG,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,5491,Juruá/AM,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3520,Lagoa do Sítio/PI,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3890,Macau/RN,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1235,Minas Novas/MG,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3748,Mulungu/CE,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4545,Riachão do Dantas/SE,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4150,Santana de Mangueira/PB,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1456,Santo Antônio do Retiro/MG,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3790,São João do Jaguaribe/CE,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3606,São Miguel do Fidalgo/PI,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3612,Sigefredo Pacheco/PI,0.1
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4365,Surubim/PE,0.1
