tema,indicador_id,indicador,ano,cenario_id,cenario,faixa_id,faixa,faixa_cor,local_id,local_nome,valor
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2326,Taboão da Serra/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2339,Tatuí/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2880,Terra Santa/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3389,Timbiras/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3182,Tocantinópolis/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4376,Trindade/PE,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3183,Tupirama/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5027,Uirapuru/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4487,União dos Palmares/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5519,Urucará/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5520,Urucurituba/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,657,Várzea Grande/MT,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,518,Vista Alegre do Prata/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2887,Vitória do Jari/AP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3072,Bom Jesus do Tocantins/TO,0.39
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,236,Dona Francisca/RS,0.39
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,257,Faxinal do Soturno/RS,0.38
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,1996,Ilhabela/SP,0.38
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3900,Natal/RN,0.38
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3052,Alvorada/TO,0.37
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,4945,Aparecida do Taboado/MS,0.37
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3180,Palmas/TO,0.37
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,2947,Baião/PA,0.36
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,4410,Coruripe/AL,0.36
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,5032,Gurupá/PA,0.36
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,4887,Nova Roma/GO,0.36
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,2234,Rincão/SP,0.36
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,1031,Eugenópolis/MG,0.35
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,4433,Maceió/AL,0.35
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,2859,Almeirim/PA,0.34
